tweet_id,created_at,keyword_search,text
1630225502001586179,2023-02-27 15:17:02+00:00,zelenskyy+war,"The German government has refuted a White House account that US President Joe Biden agreed to the delivery of Abrams battle tanks to Ukraine only at Germany’s insistence and against the recommendation of his military officials.
https://t.co/KoiDHvvqpl"
1630224734724956161,2023-02-27 15:13:59+00:00,zelenskyy+war,"New trouble for #Scholz before his U.S. visit?

Berlin disputes Jake #Sullivan’s account that #Biden only delivered the #Abrams tanks because 🇩🇪 insisted on it — reiterating its position from January that there were no such demands.

More @POLITICOEurope

https://t.co/azIzQJQ47L"
1630219576544747520,2023-02-27 14:53:29+00:00,zelenskyy+war,"📰 Germany disputes Biden adviser’s account on Abrams tanks 

Powered by https://t.co/PtyRcaV0eT

https://t.co/mryzmPbxUi"
1630201108953006084,2023-02-27 13:40:06+00:00,zelenskyy+war,"@POTUS why are we funding both sides of the #Zelenskyy war?

if true it seems like a scam to shift our wealth overseas.    🤔"
1630198225419358208,2023-02-27 13:28:39+00:00,zelenskyy+war,Ukraine army discipline crackdown sparks fear and fury on the front https://t.co/2rLjmw3pys
1630134645114249220,2023-02-27 09:16:00+00:00,zelenskyy+war,RT @USRealityCheck: The strengths and weaknesses of Volodymyr Zelenskyy: War hasn't done anything to temper the Ukrainian leader's impatien…
1630134547344965632,2023-02-27 09:15:37+00:00,zelenskyy+war,The strengths and weaknesses of Volodymyr Zelenskyy: War hasn't done anything to temper the Ukrainian leader's impatience with the complexities of governing. https://t.co/u89GlEGieH
1630131549172809728,2023-02-27 09:03:42+00:00,zelenskyy+war,#Arrest_Zelenskyy #Zelenskyy_war_criminal #RodStewart #gravedigger https://t.co/2P6dw6Z9FJ https://t.co/7E7R8KS2ri
1630082104569495552,2023-02-27 05:47:13+00:00,zelenskyy+war,"@GrahamSmith_ #USA 9 of the 12 Supreme court #BomberBiden #Zelenskyy #war with #CatholicChurch connection🧙‍♂️#NATO
https://t.co/W9plrbRUZI"
1630050331198365697,2023-02-27 03:40:58+00:00,zelenskyy+war,(POLITICO):The strengths and weaknesses of #Volodymyr #Zelenskyy : War hasn’t done anything to temper the Ukrainian leader’s impatience with the complexities of governing. .. https://t.co/lQPCTNAziq
1629917004189638658,2023-02-26 18:51:10+00:00,zelenskyy+war,"RT @nenanineta: And those tea bags can be lethal, always best to wear a hard hat to keep you safe.

#Ukraine #Russia
#UkraineRussia
#BorisJ…"
1629850305541095425,2023-02-26 14:26:08+00:00,zelenskyy+war,@mtracey https://t.co/1D558Cg1aO
