Keyword,tweet_id,created_at,text
green+energy,1631079856367865857,2023-03-01T23:51:56.000Z,"RT @catale7a: French oil firm TotalEnergies bought 20% stake in Adani Green Energy

It acquired two Mauritius-incorporated funds from a thi…"
green+energy,1631079525462454273,2023-03-01T23:50:37.000Z,"RT @AlexEpstein: “this whole green energy movement is a scam because it pretends that, ‘Oh, yeah, we're going to move rapidly to these thin…"
green+energy,1631079324177580034,2023-03-01T23:49:49.000Z,"@MoebiusMichelle @RepAdamSchiff Here was a solid ""green"" investment!

""https://t.co/Bm6t9VxY91"
green+energy,1631078555521089536,2023-03-01T23:46:46.000Z,@MSNBC Again at taxpayers expense. Apparently we've been lied to again by the Biden administration about those good paying green energy jobs. Workers will still be unable to afford to raise their own kids on those salaries Biden continues to brag about.
green+energy,1631078254718197761,2023-03-01T23:45:34.000Z,"Time get rid of ESG, Woke Agendas in everything! Plus Green Energy Deal!!  Before this Nation is gone!"
green+energy,1631077748298088449,2023-03-01T23:43:33.000Z,"RT @davelevitan: A trial in Ohio's biggest bribery scandal ever, involving $60 million and an energy bill that hurt renewables and bailed o…"
green+energy,1631077469422755841,2023-03-01T23:42:27.000Z,@stillgray I thought she was for green energy
green+energy,1631077410518040577,2023-03-01T23:42:13.000Z,"RT @JohnLeePettim13: As a miner for 40 years I have worked in various mines around the world. Gold, platinum, copper, coal, lead, zinc, oil…"
green+energy,1631076616540495874,2023-03-01T23:39:03.000Z,"@herschellambert @joejack98823235 It’s understood they operate amongst extreme ideas. Some won’t admit it. Fossil fuels power, everything. Yeah there’s green energy that supplements and adds to what fossile fuels produce. There’s not a single vehicle, plane or any other mode of mass transportation that doesn’t"
green+energy,1631076500005875713,2023-03-01T23:38:36.000Z,@SkyNews So now she is protesting green energy. Soon she will be exploited by every cause imaginable.
green+energy,1631075971561406464,2023-03-01T23:36:30.000Z,Meet the Green Energy Group Behind the Study That's Driving Calls To Ban Gas Stoves https://t.co/wkO0cEbQP2
green+energy,1631075552542052353,2023-03-01T23:34:50.000Z,@MrAndyNgo Wait!  Wasn’t she for green energy?  Is woken imploding?
green+energy,1631075542689538055,2023-03-01T23:34:47.000Z,RT @OTURISK: That would suggest the green energy is a con and that the government lies to the people. How could anybody think that after th…
green+energy,1631074783595986945,2023-03-01T23:31:46.000Z,"@stillgray There is no reason to oppose green energy unless it negatively impacts, directly or indirectly, humans.

Those impacts SHOULD be highlighted.

But pointing at the excesses of Extinction Rebellion isn't an argument."
green+energy,1631074674489655296,2023-03-01T23:31:20.000Z,"@stillgray Wait so she doesn't want clean, green energy?"
green+energy,1631074656294957061,2023-03-01T23:31:16.000Z,"@Cyclops_Trader Green Energy LiFiyUM Investooors!

$PLS https://t.co/cIHDsrEvIk"
green+energy,1631074442854952965,2023-03-01T23:30:25.000Z,"@paulsperry_ Shut up ! Day one we knew Joe sold china the lithium mines and then supplied the Taliban to protect Joe and china's investment,s in green energy, wake t f up , soldiers died , Biden never carried about the us.. Afghanistan was a personal profit deal"
green+energy,1631074198708690946,2023-03-01T23:29:27.000Z,"@_je_aur @L0uisCouture @maccomaccomac No, she is protesting them deliberately building green energy on indigenous land when they could’ve built it anywhere else including the ocean"
green+energy,1631073900577837056,2023-03-01T23:28:16.000Z,"RT @J_Michels1: @trader280 @MrAndyNgo It appears the jester has figured out that not everything labeled ""green energy"" is actually good.…"
green+energy,1631073867325382658,2023-03-01T23:28:08.000Z,"@stillgray Well, what do they want? Wind farms are green energy? Just no energy?"
green+energy,1631073765244239876,2023-03-01T23:27:44.000Z,"@LorenBoston @LawrenceLepard @LukeGromen Stop funding the Ukraine war!  Peace talks!  Close the southern border.!  Open up all energy production, allow green energy to compete and improve. Bring supply chain, manufacturing back to the US.. Train citizens in blue collar skilled jobs. No easy answers. Maybe too late."
green+energy,1631073162744979457,2023-03-01T23:25:20.000Z,"@rtenews Has nothing to do with green energy is just blatant communism at this stage
#GreenIsTheNewRed https://t.co/RhNhmaETfu"
green+energy,1631072712071192578,2023-03-01T23:23:33.000Z,"@GretaThunberg 
raises world fossil fuel values ​​for cars to value the environment with green energy. https://t.co/BCsFudelmb"
green+energy,1631072680437841922,2023-03-01T23:23:25.000Z,"@Mikey129 @stillgray Is this what you mean?
https://t.co/3Ypn0ePtjS"
green+energy,1631072671210274818,2023-03-01T23:23:23.000Z,@grantshapps @ENERGY @SecGranholm Name one of your Tory green energy schemes that reached its target.
green+energy,1631072585596170240,2023-03-01T23:23:02.000Z,"@AnnJustisForall ""SAVE those whales!!...save those Snails!!"" The truth is the Earth will shake mankind off like ""a bad case of the fleas. It will end up Earth+Plastic""
These whales are being killed in the name of 'green energy'......where is GRETA???? ""How DARE you?"""
green+energy,1631072425302523906,2023-03-01T23:22:24.000Z,"@paulhof55507941 CLIMATE CHANGE IS MAN MADE
Putin hired 100 fake scientists to question the data and sell oil. Republicans are helping because they're invested in oil. Texas wants to secede rather than look at green energy. When Edison invented the lightbulb, the candlemakers took to the streets."
green+energy,1631072326858035207,2023-03-01T23:22:01.000Z,Green energy rechargeable quality lighter wristwatch At affordable price 13k https://t.co/aj2XkYdqG0
green+energy,1631072264040124416,2023-03-01T23:21:46.000Z,RT @AlwaysRamCharan: My dearest friend Anil Chalamalasetty @GreenkoIndia group has put Hyderabad on the world map as a leader in green ener…
green+energy,1631071823910649856,2023-03-01T23:20:01.000Z,RT @imbalaska: The appointment of former Res Bank dep gov Guy Debelle as an investment adviser to the $240bn Australian Retirement Trust is…
green+energy,1631071698844778496,2023-03-01T23:19:31.000Z,@Hellkite422 @davenewworld_2 She's protesting a wind farm.  So now she is against green energy.
green+energy,1631071474533511168,2023-03-01T23:18:38.000Z,@TPostMillennial Now she’s protesting green energy?
green+energy,1631071405050560512,2023-03-01T23:18:21.000Z,RT @mining: The salt on your table could be key for the green energy transition https://t.co/a5Quk4rzHZ
green+energy,1631071399086379009,2023-03-01T23:18:20.000Z,"@ktgoff428 Powered by green energy, of course."
green+energy,1631071306551525383,2023-03-01T23:17:57.000Z,RT @OTURISK: That would suggest the green energy is a con and that the government lies to the people. How could anybody think that after th…
green+energy,1631071247458095104,2023-03-01T23:17:43.000Z,RT @OTURISK: That would suggest the green energy is a con and that the government lies to the people. How could anybody think that after th…
green+energy,1631070907686096896,2023-03-01T23:16:22.000Z,"@stillgray What happened to climate change. and green energy, Greta? Are you going to abandon all energy use? How about the minimun lights and heat?"
green+energy,1631070819454468096,2023-03-01T23:16:01.000Z,RT @G1984Z: @Terror_Alarm Why @GretaThunberg never protesting in Russia or China?she is only visit little peaceful countries with full of g…
green+energy,1631070640408084480,2023-03-01T23:15:19.000Z,RT @OTURISK: That would suggest the green energy is a con and that the government lies to the people. How could anybody think that after th…
green+energy,1631070634603159555,2023-03-01T23:15:17.000Z,#SouthAfrica’s Transition to Green Energy is Now Under a Grey Cloud https://t.co/1WfTBAKO33
green+energy,1631070562557501440,2023-03-01T23:15:00.000Z,"@GeraldKutney @KevinForBOS It's interesting and telling Gerald that you don't denounce the use of children in mining for ""green energy""."
green+energy,1631070227264839680,2023-03-01T23:13:40.000Z,"RT @KeillerDon: Green energy. Making the obscenely rich even richer.
With your money.
#RenewableEnergy #renewables #CostOfNetZero https://t…"
green+energy,1631070151918469121,2023-03-01T23:13:22.000Z,"@stillgray Wait, she’s fighting against green energy now?"
green+energy,1631069978584596481,2023-03-01T23:12:41.000Z,@federalreserve How about just adding a couple million to my account so I can start a Foundation focused on region specific green energy and infrastructure since we need to be honest with people that some green energy projects make no sense in some regions.
green+energy,1631069976789499905,2023-03-01T23:12:40.000Z,"@Concern70732755 @JrGellein The climate crisis and green energy are a scam:
-all climate disaster predictions failed
-""settled science"" and vilification of ""deniers""
-carbon tax as ""solution""
-global warming renamed climate change
-green energy heavily subsidized 
-can't build mines fast enough for Net Zero"
green+energy,1631069886138183680,2023-03-01T23:12:19.000Z,@stillgray hahahah...I thought she liked supposed green energy?
