Keyword,tweet_id,created_at,text
ukraine+energy,1630686607832481792,2023-02-28T21:49:18.000Z,Board of Directors for Ukraine Energy Companies look close this is why we are supporting this!!!!!  https://t.co/m5hFPKilEh
ukraine+energy,1630671599933218817,2023-02-28T20:49:40.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630670481027223554,2023-02-28T20:45:13.000Z,"The War in Ukraine Hasn't Left Europe Freezing in the Dark, But It Has Caused Energy Crises in Unexpected Places

#UKRAINE

https://t.co/zy9As2gjl3"
ukraine+energy,1630669916759113728,2023-02-28T20:42:59.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630659289378332681,2023-02-28T20:00:45.000Z,"@Arrowwind09 I think you’re conflating my lack of love for Putin with support for Ukraine. Ukraine has been a deep state puppet since the coup. A LOT of American politicians family members have been feeding at the Ukraine energy sector slop trough since. Ukraine HAS bombed innocent men,women… https://t.co/K2P6WHxhFh"
ukraine+energy,1630653501952122880,2023-02-28T19:37:45.000Z,"The War in Ukraine Hasn't Left Europe Freezing in the Dark, But It Has Caused Energy Crises in Unexpected Places: EcoWatch https://t.co/pxaAy5Sl07 

MORE w/ EcoSearch: https://t.co/1SzcwuWu2c"
ukraine+energy,1630647426657689602,2023-02-28T19:13:37.000Z,"Our latest EEA newsletter is out! 📌👉

https://t.co/Y9MiMcibbJ

Follow the latest updates about #ukraine #energy #politicaladvertising #EUregulations and more. 

@ZPP_EU 
@zpp_lodz 
@ZPPnetpl 
@EBA_Ukraine 
@CeeCoalition 
@ZIPSEE_Cyfrowa https://t.co/JMt53GaT4V"
ukraine+energy,1630634153556230165,2023-02-28T18:20:52.000Z,"Of course, tensions in Moldovan society would exist without #Kremlin interference. But Moscow's decision to cut off gas flows this fall, sending energy prices skyrocketing this winter, drastically exacerbated the situation. /5

https://t.co/MbLt6zDZeD

https://t.co/UmnVrbMMbU"
ukraine+energy,1630618857546170370,2023-02-28T17:20:05.000Z,RT @bictaker: Wired magazine nailed it 2017. The 2014-2016  #Ukraine energy cyber attacks #ICS #SCADA Writing on the wall. BUT the ++ is th…
ukraine+energy,1630612169292234767,2023-02-28T16:53:31.000Z,"Interesting: European countries bourgeoisie were clawing at each other, each attempting to feathering their nests at expense of other? US insistence, Noord Stream 2 will prejudice Ukraine energy security by bypassed her, worth noting. The die was long cast."
ukraine+energy,1630611393090142215,2023-02-28T16:50:26.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630601960989790209,2023-02-28T16:12:57.000Z,-Board of Directors for Ukraine Energy Companies : conspiracy⁤ https://t.co/nLVRdiJThA
ukraine+energy,1630598592279789569,2023-02-28T15:59:34.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630598369608335361,2023-02-28T15:58:41.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630596296167018502,2023-02-28T15:50:26.000Z,RT @bictaker: Wired magazine nailed it 2017. The 2014-2016  #Ukraine energy cyber attacks #ICS #SCADA Writing on the wall. BUT the ++ is th…
ukraine+energy,1630594805368516608,2023-02-28T15:44:31.000Z,RT @denniskaiser4: WTF !!!!  Board of Directors for Ukraine Energy Companies  Money laundering anybody. How come no criminal charges are co…
ukraine+energy,1630594521749659648,2023-02-28T15:43:23.000Z,WTF !!!!  Board of Directors for Ukraine Energy Companies  Money laundering anybody. How come no criminal charges are coming? https://t.co/4Rw3shzWRx
ukraine+energy,1630594031141912578,2023-02-28T15:41:26.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630593592619048961,2023-02-28T15:39:42.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630592692705951744,2023-02-28T15:36:07.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630588514340425729,2023-02-28T15:19:31.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630586750006444033,2023-02-28T15:12:30.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630586189534097409,2023-02-28T15:10:17.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630583730312998914,2023-02-28T15:00:30.000Z,"RT @ogeltdm: LeasePlan and the Secretariat sign a grant agreement under Ukraine Energy Support Fund
https://t.co/pNcDxtrAbH

* Call for Pap…"
ukraine+energy,1630583330176487425,2023-02-28T14:58:55.000Z,"RT @ogeltdm: One year of war: Ukraine energy support wheels are turning https://t.co/UrCXkVNo8B
@Ener_Community director Lorkowski issued a…"
ukraine+energy,1630583281497325574,2023-02-28T14:58:43.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630581554299940868,2023-02-28T14:51:51.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630578933212094465,2023-02-28T14:41:27.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630578894926495744,2023-02-28T14:41:17.000Z,"Board of Directors for Ukraine Energy Companies 
https://t.co/dV2QU4HzpX https://t.co/0MdAIENLkE"
ukraine+energy,1630576679998443520,2023-02-28T14:32:29.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630576061300854785,2023-02-28T14:30:02.000Z,https://t.co/eQwzIhEByO
ukraine+energy,1630576054254575616,2023-02-28T14:30:00.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630575106714992650,2023-02-28T14:26:14.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630574959411056642,2023-02-28T14:25:39.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
ukraine+energy,1630574950573547520,2023-02-28T14:25:37.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630574841987301378,2023-02-28T14:25:11.000Z,RT @G_Galushchenko: 🇸🇪decided to allocate around $30 mln to the Ukraine Energy Support Fund and provide financial support to the IAEA`s mis…
ukraine+energy,1630574364000239619,2023-02-28T14:23:17.000Z,"RT @ukraine_world: Sweden to donate 30 million euros to the Ukraine Energy Support Fund.
Source: Ekonomichna Pravda"
